Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Ireland,2021-03-09,-0.10611821011512969,2021-03-23,20A.S.210T,2021-11-07,14,True,0.03825552401515436,-0.11662847942598492,-0.13406582508275905,-0.25992539131809395
Finland,2021-03-14,-0.1060930303725066,2021-06-27,20A.S.210T,2021-11-12,105,True,-0.6237379045128197,-0.11662763787616326,-0.13406702263597764,-0.26715166518379996
Gabon,2021-03-19,-0.1060930303725066,2021-04-20,20A.S.210T,2021-11-17,32,True,-0.9093299538704046,-0.11654687816458809,-0.1340355915247423,-0.2694409590068895
Denmark,2021-03-22,-0.10599231140201425,2021-07-29,20A.S.210T,2021-11-20,129,True,-0.7788969869811179,-0.11662290824650193,-0.1340650784535511,-0.22098252031227922
Croatia,2021-03-23,-0.10614338985775278,2021-03-23,20A.S.210T,2021-11-21,0,True,0.21283692609383087,-0.11662548481533964,-0.13406098920443532,-0.22098252031227922
Chile,2021-03-23,-0.10614338985775278,2021-03-23,20A.S.210T,2021-11-21,0,True,0.30187511968387143,-0.11661409051039359,-0.13404291186098402,-0.22098252031227922
Poland,2021-04-09,-0.10611821011512969,2021-06-03,20A.S.210T,2021-12-08,55,True,0.44221797508041655,-0.1165878017634764,-0.1339965737190783,-0.1417026691677147
Russia,2021-04-29,-0.10614338985775278,2021-04-29,20A.S.210T,2021-12-28,0,True,0.2340089174304654,-0.11638958950314714,-0.13371182944575374,-0.1417026691677147
Japan,2021-05-01,-0.10614338985775278,2021-05-01,20A.S.210T,2021-12-30,0,True,-0.145796273137062,-0.11663015470995133,-0.1340681937576706,-0.1417026691677147
South Africa,2021-05-17,-0.10606785062988351,2021-06-11,20A.S.210T,2022-01-15,25,True,0.9603971745806547,-0.11653936196801308,-0.13387045932553238,-0.16578991024806974
Congo (Brazzaville),2021-05-19,-0.10614338985775278,2021-05-19,20A.S.210T,2022-01-17,0,True,-0.43368612951649066,-0.11661879394508944,-0.13405884882565183,-0.16578991024806974
Slovakia,2021-05-25,-0.10614338985775278,2021-05-25,20A.S.210T,2022-01-23,0,True,-0.23247322454823238,-0.11661558613594049,-0.13405314011314637,-0.16578991024806974
Italy,2021-06-05,-0.10611821011512969,2021-06-05,20A.S.210T,2022-02-03,0,True,0.7266133324891133,-0.11660032342930365,-0.1340092516475886,-0.16578991024806974
Netherlands,2021-06-28,-0.10614338985775278,2021-06-28,20A.S.210T,2022-02-26,0,True,-0.6090537614203929,-0.11660310382700081,-0.13405017608417844,-0.2728974035816363
Cambodia,2021-08-25,-0.10601749114463734,2021-09-02,20A.S.210T,2022-04-25,8,True,0.08044300364137388,-0.11655599902474109,-0.13396896362554167,-0.2625535093376348
Italy,2020-03-19,0.6101951080264665,2021-11-28,S.N501,2020-11-17,619,False,0.5056359927254144,0.40504769372986915,0.7714696119137782,-0.02932042482293274
Sweden,2020-03-26,1.675575198151926,2021-10-18,S.N501,2020-11-24,571,False,-0.4474151471969925,0.021259137854035423,-0.018651366525775613,-0.20919023135777193
Australia,2020-03-27,-0.0851938439953439,2021-11-28,S.N501,2020-11-25,611,False,-0.6765503243906302,-0.10245595462729012,-0.12526746350653117,-0.2377342763076485
Chile,2020-04-05,0.03153944280529024,2021-11-11,S.N501,2020-12-04,585,False,0.18680847347555782,0.054872482976654244,0.11206274414183448,-0.1930859659027057
Brazil,2020-04-07,0.9995746479498933,2021-11-25,S.N501,2020-12-06,597,False,0.5838006050499478,2.6927540418593208,4.949600266714198,0.7873448043276075
UK,2020-04-14,6.472794582959953,2021-11-23,S.N501,2020-12-13,588,False,-0.3365919852796234,7.8606937188753525,7.376909858247691,5.241769169345842
USA,2020-04-21,6.749570313872932,2021-11-10,S.N501,2020-12-20,568,False,-0.22085339891205133,2.449822561944997,2.5624781419123503,1.8942603733545595
Netherlands,2020-04-28,0.6709790067185999,2021-11-26,S.N501,2020-12-27,577,False,-0.8171086848242883,1.2144559831628314,0.5160105309545138,0.3011272991150152
Madagascar,2020-05-07,-0.10158585644297392,2021-04-26,S.N501,2021-01-05,354,False,-0.17760087041988395,-0.11181244081301157,-0.12880978970077575,-0.2711531201223707
Guinea,2020-05-14,-0.10495994195446766,2021-06-08,S.N501,2021-01-12,390,False,-0.849879694369984,-0.11431900422911656,-0.13301165603019652,-0.2716607659865234
Mexico,2020-05-18,0.008550337790411259,2021-11-11,S.N501,2021-01-16,542,False,3.8861539704702888,0.04217873827016786,0.6478895900950957,-0.09708654173337365
Spain,2020-05-25,0.5756485011475903,2021-11-28,S.N501,2021-01-23,552,False,-0.1529655786689637,0.3731388875819681,0.4118835687694404,-0.01406837208448464
Canada,2020-06-08,1.0385528895304328,2021-11-23,S.N501,2021-02-06,533,False,-0.18470196940496622,2.2706802945930966,2.4556460899813617,1.192820388208706
Kenya,2020-06-09,-0.07774064017890996,2021-09-23,S.N501,2021-02-07,471,False,0.06959215743177546,-0.09351815612480148,-0.10345382901348417,-0.2602475624067786
Seychelles,2020-06-25,-0.10528727860856779,2021-06-08,S.N501,2021-02-23,348,False,-1.1026565636593886,-0.11636455700271237,-0.13401103839357928,-0.27228367582785173
Senegal,2020-06-26,-0.1050858406675831,2021-08-06,S.N501,2021-02-24,406,False,0.18150682199826157,-0.11362080225196604,-0.12976403880275642,-0.2700117240153975
Laos,2020-07-07,-0.10614338985775278,2020-07-07,S.N501,2021-03-07,0,True,-1.3349762833204588,-0.11663046123128643,-0.13406948019250609,-0.2700117240153975
Côte d'Ivoire,2020-07-15,-0.1042549091610212,2021-04-28,S.N501,2021-03-15,287,False,-0.9057260006824199,-0.11146653273203232,-0.13197872571208305,-0.270398881879003
Nigeria,2020-07-16,-0.09957147703312691,2021-09-16,S.N501,2021-03-16,427,False,-0.42639145329746825,-0.11153032689865906,-0.12969868751633665,-0.26283939197799944
China,2020-07-28,-0.10558943552004485,2021-06-15,S.N501,2021-03-28,322,False,1.6236356023796412,0.059161493558245966,0.35642102869926606,-0.2118207189838341
Egypt,2020-07-28,-0.10483404324135222,2021-05-10,S.N501,2021-03-28,286,False,2.7035680808334734,-0.10255119588126982,-0.08044386119318782,-0.26032273272891
Indonesia,2020-08-06,-0.10302110177248991,2021-11-07,S.N501,2021-04-06,458,False,0.9949951711091416,-0.09047151209029956,-0.07658820593280131,-0.025912076748281745
South Africa,2020-08-17,0.059539316602163654,2021-11-25,S.N501,2021-04-17,465,False,0.7615970802572266,0.14150721688116813,0.37632317462535686,-0.1311861310925066
Peru,2020-08-19,-0.05117601171155254,2021-11-05,S.N501,2021-04-19,443,False,4.929702422094419,0.03785324154014458,0.7786248956948724,-0.17033928478182142
Gambia,2020-08-21,-0.104481526844629,2021-05-20,S.N501,2021-04-21,272,False,0.6869864244772267,-0.11639951069057156,-0.13362749119390135,-0.27263311289029396
Mozambique,2020-08-22,-0.09667580663147184,2021-07-09,S.N501,2021-04-22,321,False,-0.5778648269140394,-0.10630585630605043,-0.12669705872858325,-0.2659830480820526
Russia,2020-08-23,-0.09526574104457892,2021-09-29,S.N501,2021-04-23,402,False,0.5595136779869476,0.046199829451954964,0.15684898431040456,0.11661221948490982
Angola,2020-08-25,-0.09080892660029243,2021-07-29,S.N501,2021-04-25,338,False,0.2928910021567325,-0.10929651723157185,-0.12280923372262173,-0.27017576861818593
United Arab Emirates,2020-08-28,-0.09539163975769437,2021-04-27,S.N501,2021-04-28,242,True,-1.1235257817112467,-0.04263648165445104,-0.11931406015330713,-0.2246692146760964
Zimbabwe,2020-09-01,-0.09931967960689604,2021-07-26,S.N501,2021-05-02,328,False,0.8541824473174331,-0.10391685673827757,-0.10782027243640771,-0.2684038592317939
Germany,2020-09-21,2.573283382150245,2021-11-27,S.N501,2021-05-22,432,False,-0.11950878458303837,0.4563489813513327,0.5227175473792285,-0.007866096080246928
Greece,2020-09-24,0.038564590997131686,2021-11-11,S.N501,2021-05-25,413,False,0.06599875327939204,-0.02269427824378686,-0.009958921578885511,-0.2283989777901405
Serbia,2020-09-28,-0.10417936993315194,2021-07-13,S.N501,2021-05-29,288,False,-0.6552391164689003,-0.036641877018701675,-0.08279336327575014,-0.20276755406514066
Jordan,2020-10-05,-0.10183765386920479,2021-11-01,S.N501,2021-06-05,392,False,-0.4536049669986554,-0.042892194278694104,-0.07277825146521953,-0.21793645575187787
Sudan,2020-10-06,-0.1054887165495525,2021-07-03,S.N501,2021-06-06,270,False,3.8566595619920263,-0.11299608333571044,-0.1162712722414848,-0.2706047693265998
France,2020-10-07,0.8566040693360019,2021-11-22,S.N501,2021-06-07,411,False,-0.23946563919534714,7.157443955069249,7.38105069766699,4.498495428095484
Pakistan,2020-10-10,-0.09717940148393359,2021-10-15,S.N501,2021-06-10,370,False,0.20665846795897239,-0.030655184121006394,-0.009072114540928801,-0.20604158950726598
Romania,2020-10-11,-0.06255725537718813,2021-11-05,S.N501,2021-06-11,390,False,0.7043913388927906,-0.0027374925496527276,0.08497745282209491,-0.20443744747404058
Iran,2020-10-14,-0.10309664100035917,2021-07-19,S.N501,2021-06-14,278,False,0.36278392042090996,0.35789523000376244,0.6256939533284483,-0.012462481405324407
India,2020-10-14,-0.00932727947198094,2021-10-31,S.N501,2021-06-14,382,False,-0.4129801402846893,0.5803738281060319,0.4719779542822271,1.9047182336626152
Slovenia,2020-10-17,0.11075491309752385,2021-08-17,S.N501,2021-06-17,304,False,-0.16739974164709637,-0.09638405319557349,-0.11177522774674194,-0.25257615733122
Switzerland,2020-10-23,0.4433289536632649,2021-11-10,S.N501,2021-06-23,383,False,-0.46993225589955834,-0.04977819660432229,-0.07953121308506993,-0.23367768123595806
Denmark,2020-10-26,1.4888925863443547,2021-10-25,S.N501,2021-06-26,364,False,-0.8450932807257984,-0.025267716312379656,-0.09186028765768335,-0.21068446980337177
Ireland,2020-10-28,0.3003331953067504,2021-09-08,S.N501,2021-06-28,315,False,-0.35020107142016443,-0.08110658109168352,-0.10107742888950964,-0.25097638530989025
Portugal,2020-11-09,0.02312940876917898,2021-11-27,S.N501,2021-07-10,383,False,-0.22153513753494314,-0.03756108602759225,-0.0510420247189315,-0.22172677178209568
Uganda,2020-11-09,-0.10523691912332163,2021-06-15,S.N501,2021-07-10,218,True,-0.8444350677934668,-0.115334693890845,-0.13346965360976984,-0.26972272735457625
Austria,2020-11-10,-0.010485547632642969,2021-11-28,S.N501,2021-07-11,383,False,-0.5878201631917901,-0.016877827639806078,-0.06378152219858482,-0.23320420060648256
Eswatini,2020-11-13,-0.10533763809381397,2021-07-09,S.N501,2021-07-14,238,True,1.0565969955961536,-0.11514353708898638,-0.1307139628721008,-0.27144855698161335
Georgia,2020-11-14,-0.1036505953380671,2021-08-09,S.N501,2021-07-15,268,False,-0.39627724269177345,-0.08911075332373818,-0.10970680374367753,-0.24907938056198892
Saudi Arabia,2020-11-15,-0.10156067670035084,2021-06-11,S.N501,2021-07-16,208,True,-0.21419074980017633,0.07679119231998965,0.07037294979499163,-0.26131782097068684
Iceland,2020-11-21,-0.09153913913636197,2021-07-31,S.N501,2021-07-22,252,False,-1.0750640882057303,-0.11643443011168365,-0.13402122417606602,-0.27275148191296555
Botswana,2020-11-21,-0.09987363394460397,2021-11-23,S.N501,2021-07-22,367,False,-0.47911778598380905,-0.10541306743899265,-0.12501490636574641,-0.2589452019607901
Malawi,2020-11-25,-0.0999743529150963,2021-06-21,S.N501,2021-07-26,208,True,0.9777338038410347,-0.11302497448307118,-0.12620395231359982,-0.26877513262135855
Japan,2020-11-29,1.098329598517643,2021-10-05,S.N501,2021-07-30,310,False,-0.6176522766500694,0.04010817560127002,-0.028037884218569585,-0.16148499349802817
Belgium,2020-11-30,0.5028790449668671,2021-11-24,S.N501,2021-07-31,359,False,-0.22344650749366118,0.03425806869020936,0.02409948963861837,-0.2151667660819259
Slovakia,2020-11-30,0.009532347752711676,2021-10-27,S.N501,2021-07-31,331,False,-0.31368024190273824,-0.03451856435858368,-0.05498273226895695,-0.22805849957743002
Malaysia,2020-12-01,-0.09894198346754972,2021-11-05,S.N501,2021-08-01,339,False,-0.5286480377360484,-0.06799274637862728,-0.09708376002210911,-0.09563738320528642
Zambia,2020-12-01,-0.10135923875936613,2021-09-02,S.N501,2021-08-01,275,False,-0.13138383502840403,-0.09727298036462459,-0.11209651390530015,-0.25561677296820934
Thailand,2020-12-05,-0.05689181328699342,2021-10-18,S.N501,2021-08-05,317,False,-0.6301345953260714,0.023398922038326147,-0.040989795393809945,-0.14859607488526896
Mauritius,2020-12-06,-0.10596713165939116,2021-06-24,S.N501,2021-08-06,200,True,-0.6622474504130257,-0.11662146220490302,-0.13406323768690528,-0.2727388524887056
Argentina,2020-12-07,-0.039190454222962835,2021-11-15,S.N501,2021-08-07,343,False,0.1754334294584327,0.542584131036408,0.8049263719986569,0.06883636189351078
Singapore,2020-12-08,-0.09624775100687935,2021-07-10,S.N501,2021-08-08,214,True,-1.2953749593246697,-0.11568815767830805,-0.13403425695201357,-0.2723778119349547
Norway,2020-12-09,0.2514341351327143,2021-10-08,S.N501,2021-08-09,303,False,-1.0238739576824807,-0.09628646511664718,-0.12810051558116226,-0.261406403486676
Turkey,2020-12-09,0.0911398935941386,2021-11-10,S.N501,2021-08-09,336,False,-0.7320120217670892,0.23891088013038822,0.06810402627800327,0.19374758150970298
Philippines,2020-12-10,0.03904300610697035,2021-08-30,S.N501,2021-08-10,263,False,-0.17200795840437522,0.12543378107297382,0.1314164885797034,-0.13108407120856255
Albania,2020-12-10,-0.10543835706430632,2021-07-13,S.N501,2021-08-10,215,True,-0.05788322381779591,-0.09872255090510376,-0.11250051157221397,-0.26227407576847417
Ghana,2020-12-10,-0.09672616611671801,2021-05-21,S.N501,2021-08-10,162,True,-0.7576563839887698,-0.11070941234332372,-0.1308453070050148,-0.2652281065696037
Barbados,2020-12-12,-0.1048592229839753,2021-07-25,S.N501,2021-08-12,225,True,-0.5732211950200811,-0.11601358845607938,-0.1336257245509407,-0.27243867615509454
Bulgaria,2020-12-13,-0.02886675974749692,2021-09-30,S.N501,2021-08-13,291,False,1.5324492835395318,-0.06994163798690738,-0.007812778856131264,-0.24597053436209776
South Korea,2020-12-14,-0.08418665429042038,2021-09-21,S.N501,2021-08-14,281,False,-0.7617419971023556,-0.1108088645295927,-0.13092188759529721,-0.2547168996418488
Dominica,2020-12-16,-0.10604267088726042,2021-04-01,S.N501,2021-08-16,106,True,-1.3349762833204588,-0.11660378108798553,-0.13406948019250609,-0.2728781841265359
Lesotho,2020-12-16,-0.10579087346102956,2021-01-18,S.N501,2021-08-16,33,True,-0.3426101899210072,-0.11545361657089054,-0.1329673251689447,-0.2693273671406717
Israel,2020-12-16,0.09474059678924013,2021-11-24,S.N501,2021-08-16,343,False,-0.9144003760864389,-0.002509031347556427,-0.08880512560173275,-0.21395998017144735
Burkina Faso,2020-12-16,-0.10558943552004485,2021-04-30,S.N501,2021-08-16,135,True,-0.5216112390137265,-0.11567015869424802,-0.1333322296529523,-0.27148211621234575
Rwanda,2020-12-17,-0.1046577850429906,2021-08-01,S.N501,2021-08-17,227,True,-0.5414936339341015,-0.11407049281330835,-0.13215321258243481,-0.2682044919445238
Saint Lucia,2020-12-17,-0.10531245835119088,2021-07-26,S.N501,2021-08-17,221,True,-0.23748775483827958,-0.11576416641443664,-0.13317199263091473,-0.2722583415271823
Finland,2020-12-18,0.08147087242687295,2021-09-10,S.N501,2021-08-18,266,False,-0.7783429206155025,-0.10392679815356515,-0.1274003610913266,-0.2643458736972262
New Zealand,2020-12-19,-0.10206427155281259,2021-11-21,S.N501,2021-08-19,337,False,-1.0639545465587164,-0.11630582069652443,-0.13398629013084207,-0.2722978690937262
Ethiopia,2020-12-19,-0.10493476221184457,2021-07-20,S.N501,2021-08-19,213,True,-0.25329784000742184,-0.10626981696750273,-0.12349980336001039,-0.24982684106498476
Jamaica,2020-12-21,-0.10045276802493498,2021-07-24,S.N501,2021-08-21,215,True,0.2232618446047177,-0.10901837980157772,-0.12288214256140079,-0.26740848920896776
Togo,2020-12-21,-0.10475850401348295,2021-04-26,S.N501,2021-08-21,126,True,-0.6791351626138323,-0.11609059920573522,-0.1337350552684405,-0.2709274204960813
Oman,2020-12-22,-0.10319735997085153,2021-07-06,S.N501,2021-08-22,196,True,-0.5084406668742687,-0.08945013115957119,-0.11288239231870945,-0.2551517112667076
Poland,2020-12-22,0.28603110149683664,2021-11-10,S.N501,2021-08-22,323,False,0.381365220727905,0.2539295000666662,0.4657281154083088,-0.1356386385659014
Qatar,2020-12-22,-0.09385567545768603,2021-06-07,S.N501,2021-08-22,167,True,-1.1556545922964319,-0.1026139585815323,-0.1316989795819335,-0.25996813813321595
Maldives,2020-12-23,-0.10576569371840647,2021-04-25,S.N501,2021-08-23,123,True,-1.159336472713962,-0.11643497735067096,-0.1340369610643843,-0.26989314015198623
Estonia,2020-12-23,-0.026399144970434336,2021-07-28,S.N501,2021-08-23,217,True,-0.6754776676830838,-0.10244899112050661,-0.12524879298493272,-0.2586815385054167
Luxembourg,2020-12-24,0.06742057604319007,2021-08-12,S.N501,2021-08-24,231,True,-0.5699948443494149,-0.10899133773390676,-0.12855780327725064,-0.2696042551993673
Bosnia and Herzegovina,2020-12-25,-0.10415419019052885,2021-07-05,S.N501,2021-08-25,192,True,1.9159132045682186,-0.10513693585513867,-0.09883005918971605,-0.25735653967956307
Taiwan,2020-12-26,-0.10455706607249826,2021-07-28,S.N501,2021-08-26,214,True,2.139468503564757,-0.11449301644995936,-0.1270631175207174,-0.2710011340008681
Dominican Republic,2020-12-27,-0.10093118313477364,2021-10-15,S.N501,2021-08-27,292,False,-0.5718249470505686,-0.07637911138778752,-0.10509993175086328,-0.25661556748934555
Iraq,2020-12-27,-0.10440598761675973,2021-07-06,S.N501,2021-08-27,191,True,-0.4719516406460546,0.049020555325292973,0.0007526063095027577,-0.16030880872062497
Mali,2020-12-27,-0.1060930303725066,2021-07-31,S.N501,2021-08-27,216,True,1.180376381193141,-0.11643323882292182,-0.13359964696090637,-0.2718226630207141
Gabon,2020-12-28,-0.10463260530036753,2021-09-30,S.N501,2021-08-28,276,False,-0.9096546053109658,-0.11428178770463636,-0.13312707621104558,-0.27117145175822976
Cyprus,2020-12-28,-0.10591677217414498,2021-01-27,S.N501,2021-08-28,30,True,-0.9061004252152773,-0.11535943488615395,-0.1335550637883465,-0.2645030716773096
Lebanon,2020-12-29,-0.09345279957571663,2021-07-14,S.N501,2021-08-29,197,True,-0.3450678121602182,-0.05975376886119314,-0.08097158210491412,-0.22635492772895047
Bangladesh,2020-12-31,-0.09481250567736335,2021-10-31,S.N501,2021-08-31,304,False,-0.1106488027642467,-0.023276609808052132,-0.026280270884458744,-0.16769086809419598
Kosovo,2020-12-31,-0.1054887165495525,2021-07-29,S.N501,2021-08-31,210,True,0.11099311210662997,-0.11547307015271785,-0.13249006588464246,-0.2650500191215272
Kuwait,2020-12-31,-0.10546353680692941,2021-07-01,S.N501,2021-08-31,182,True,-0.9543426014162392,-0.10613697234085655,-0.13030241228707315,-0.24389108844469898
Palestine,2020-12-31,-0.10546353680692941,2021-04-09,S.N501,2021-08-31,99,True,-0.601601478879035,-0.04457779407962755,-0.0842358354278107,-0.24390662519505982
Cabo Verde,2021-01-01,-0.10599231140201425,2021-02-03,S.N501,2021-09-01,33,True,-0.6800666713149859,-0.1146549596668935,-0.13284884740069386,-0.2710298071539648
Venezuela,2021-01-01,-0.10546353680692941,2021-07-03,S.N501,2021-09-01,183,True,-0.543379907827799,-0.07613464903483998,-0.10383764832648307,-0.25065346592800486
Sri Lanka,2021-01-02,-0.09657508766097948,2021-10-09,S.N501,2021-09-02,280,False,0.40914830374320693,-0.0872612693667327,-0.08576098951817146,-0.22941823874660705
North Macedonia,2021-01-04,-0.0983628493872187,2021-07-13,S.N501,2021-09-04,190,True,1.0931278373367999,-0.09549143088824612,-0.0856621450065732,-0.26148591277926103
Guinea-Bissau,2021-01-04,-0.10533763809381397,2021-02-05,S.N501,2021-09-04,32,True,-0.18239036496030558,-0.11619372442785389,-0.13359384968122417,-0.2727355392042965
Czech Republic,2021-01-04,0.009255370583857711,2021-09-06,S.N501,2021-09-04,245,False,-0.0874957606704741,0.015831034201400015,0.021766494355938908,-0.18937527845370128
Colombia,2021-01-04,-0.0014711997735776074,2021-11-03,S.N501,2021-09-04,303,False,0.4192231785190981,0.6337020635537918,1.1072248466959693,0.04741481728556105
Ecuador,2021-01-05,-0.08554636039206712,2021-11-17,S.N501,2021-09-05,316,False,3.031681538561809,-0.07365670392367964,0.04290168944074356,-0.24740983587220305
Cameroon,2021-01-05,-0.10563979500529103,2021-09-17,S.N501,2021-09-05,255,False,-0.23059015291105256,-0.11508361487498747,-0.13245755234983084,-0.26622268569074514
Hungary,2021-01-06,-0.10546353680692941,2021-02-26,S.N501,2021-09-06,51,True,1.098775323553876,-0.0976866248707202,-0.09058793260407227,-0.23758686725102193
Morocco,2021-01-08,-0.10382685353642872,2021-09-02,S.N501,2021-09-08,237,True,-0.3217025343787784,-0.04706126884146894,-0.06758955241632958,-0.24560144681166904
