Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Monaco,2021-07-23,3,2021-08-23,21I.Delta,2022-03-23,31,True,0.01,36,1,12.48
Uzbekistan,2021-07-23,2,2021-07-23,21I.Delta,2022-03-23,0,True,0.01,1247,9,12.48
Iraq,2021-07-25,2,2021-07-28,21I.Delta,2022-03-25,3,True,0.01,5572,65,12582.5
Bosnia and Herzegovina,2021-07-26,5,2021-10-25,21I.Delta,2022-03-26,91,True,0.05,898,42,538.61
Burundi,2021-07-28,17,2021-07-28,21I.Delta,2022-03-28,0,True,0.0,508,1,538.61
Trinidad and Tobago,2021-07-30,3,2021-10-12,21I.Delta,2022-03-30,74,True,0.03,56,2,195.96
Cambodia,2021-07-30,17,2021-09-20,21I.Delta,2022-03-30,52,True,0.02,245,5,513.28
Ethiopia,2021-08-02,8,2021-08-11,21I.Delta,2022-04-02,9,True,0.02,1791,28,586.86
Serbia,2021-08-03,3,2021-09-01,21I.Delta,2022-04-03,29,True,0.01,3332,32,1450.48
Djibouti,2021-08-06,3,2021-09-16,21I.Delta,2022-04-06,41,True,0.01,27,1,6.05
Dominican Republic,2021-08-16,4,2021-10-12,21I.Delta,2022-04-16,57,True,0.01,791,9,326.02
Paraguay,2021-08-18,1,2021-08-18,21I.Delta,2022-04-18,0,True,0.03,485,17,326.02
Cameroon,2021-08-28,3,2021-09-25,21I.Delta,2022-04-28,28,True,0.02,228,4,78.05
Thailand,2021-08-30,85,2021-11-08,21I.Delta,2022-04-30,70,True,0.01,6883,69,11121.11
Egypt,2021-09-04,5,2021-10-21,21I.Delta,2022-05-05,47,True,0.06,1842,104,701.79
Guyana,2021-09-06,11,2021-09-07,21I.Delta,2022-05-07,1,True,0.02,2356,58,262.0
South Africa,2020-08-17,7031,2021-10-26,20H.Beta.V2,2021-04-17,435,False,0.03,280249,8541,5825.91
Mozambique,2020-08-22,373,2021-06-22,20H.Beta.V2,2021-04-22,304,False,0.01,8857,104,289.13
Angola,2020-08-25,360,2021-07-29,20H.Beta.V2,2021-04-25,338,False,0.02,4448,105,111.55
United Arab Emirates,2020-08-28,46,2021-05-02,20H.Beta.V2,2021-04-28,247,False,0.0,8318,26,1988.65
Zimbabwe,2020-09-01,354,2021-06-25,20H.Beta.V2,2021-05-02,297,False,0.04,7692,293,149.89
Botswana,2020-09-09,361,2021-10-26,20H.Beta.V2,2021-05-10,412,False,0.01,15903,206,448.7
Bangladesh,2020-11-01,419,2021-07-13,20H.Beta.V2,2021-07-02,254,False,0.02,59453,957,2053.04
Madagascar,2020-11-03,206,2021-04-26,20H.Beta.V2,2021-07-04,174,True,0.02,5604,95,71.86
Sweden,2020-11-08,2613,2021-08-05,20H.Beta.V2,2021-07-09,270,False,0.01,4970,66,3836.12
Switzerland,2020-11-12,331,2021-08-02,20H.Beta.V2,2021-07-13,263,False,0.01,832,13,1626.6
Eswatini,2020-11-13,31,2021-07-09,20H.Beta.V2,2021-07-14,238,True,0.03,1436,50,59.38
Malawi,2020-11-25,335,2021-06-21,20H.Beta.V2,2021-07-26,208,True,0.03,5046,170,168.96
Zambia,2020-12-01,187,2021-06-04,20H.Beta.V2,2021-08-01,185,True,0.01,9268,123,508.68
Malaysia,2020-12-01,212,2021-11-05,20H.Beta.V2,2021-08-01,339,False,0.01,36914,432,7265.38
Mauritius,2020-12-06,7,2021-06-17,20H.Beta.V2,2021-08-06,193,True,0.01,9,1,6.21
UK,2020-12-10,936,2021-10-13,20H.Beta.V2,2021-08-10,307,False,0.02,24441,408,223997.56
Australia,2020-12-10,96,2021-06-30,20H.Beta.V2,2021-08-10,202,True,0.03,246,8,91.88
Kenya,2020-12-15,217,2021-06-29,20H.Beta.V2,2021-08-15,196,True,0.02,3384,67,535.6
Lesotho,2020-12-16,14,2021-01-18,20H.Beta.V2,2021-08-16,33,True,0.01,1130,17,146.33
Israel,2020-12-17,252,2021-07-15,20H.Beta.V2,2021-08-17,210,True,0.01,2346,18,1985.48
Japan,2020-12-19,101,2021-07-30,20H.Beta.V2,2021-08-19,223,True,0.02,182,4,3020.63
Canada,2020-12-19,715,2021-10-27,20H.Beta.V2,2021-08-19,312,False,0.02,37144,629,58251.9
Finland,2020-12-19,1114,2021-07-12,20H.Beta.V2,2021-08-19,205,True,0.01,1444,15,359.76
Belgium,2020-12-20,1122,2021-07-31,20H.Beta.V2,2021-08-20,223,True,0.02,4876,110,2533.9
Germany,2020-12-21,2280,2021-09-06,20H.Beta.V2,2021-08-21,259,False,0.02,8848,204,9448.16
Ireland,2020-12-22,79,2021-07-13,20H.Beta.V2,2021-08-22,203,True,0.02,139,3,747.61
Netherlands,2020-12-22,689,2021-10-11,20H.Beta.V2,2021-08-22,293,False,0.01,24116,218,23240.36
France,2020-12-22,6168,2021-10-12,20H.Beta.V2,2021-08-22,294,False,0.02,1147965,18915,191601.97
Austria,2020-12-23,268,2021-09-01,20H.Beta.V2,2021-08-23,252,False,0.02,4364,69,1413.7
Spain,2020-12-24,1577,2021-08-28,20H.Beta.V2,2021-08-24,247,False,0.02,27598,480,9774.05
South Korea,2020-12-26,37,2021-07-31,20H.Beta.V2,2021-08-26,217,True,0.01,175,2,570.28
Norway,2020-12-27,411,2021-07-12,20H.Beta.V2,2021-08-27,197,True,0.01,418,3,486.92
Rwanda,2020-12-28,51,2021-07-07,20H.Beta.V2,2021-08-28,191,True,0.01,1412,16,133.37
Qatar,2020-12-29,627,2021-06-07,20H.Beta.V2,2021-08-29,160,True,0.0,18467,49,544.88
New Zealand,2020-12-29,27,2021-06-27,20H.Beta.V2,2021-08-29,180,True,0.01,15,1,6.54
India,2020-12-30,227,2021-06-29,20H.Beta.V2,2021-08-30,181,True,0.01,37432,492,129557.65
China,2020-12-31,2,2021-04-26,20H.Beta.V2,2021-08-31,116,True,0.04,15456,674,2184.54
USA,2021-01-01,3079,2021-09-22,20H.Beta.V2,2021-09-01,264,False,0.02,27127,433,59643.24
Portugal,2021-01-02,118,2021-07-19,20H.Beta.V2,2021-09-02,198,True,0.02,1528,29,1568.97
Denmark,2021-01-04,130,2021-07-19,20H.Beta.V2,2021-09-04,196,True,0.01,157,2,2020.99
Comoros,2021-01-05,6,2021-01-10,20H.Beta.V2,2021-09-05,5,True,0.02,150,3,35.43
Cameroon,2021-01-05,11,2021-09-17,20H.Beta.V2,2021-09-05,255,False,0.02,833,14,273.58
Ghana,2021-01-06,24,2021-05-07,20H.Beta.V2,2021-09-06,121,True,0.01,387,4,341.16
Luxembourg,2021-01-09,913,2021-07-06,20H.Beta.V2,2021-09-09,178,True,0.01,998,12,149.33
Panama,2021-01-11,2,2021-01-12,20H.Beta.V2,2021-09-11,1,True,0.02,1097,18,3740.0
Equatorial Guinea,2021-01-12,49,2021-08-27,20H.Beta.V2,2021-09-12,227,True,0.01,1358,19,19.04
Greece,2021-01-14,59,2021-07-25,20H.Beta.V2,2021-09-14,192,True,0.03,579,16,1885.44
Russia,2021-01-19,29,2021-06-12,20H.Beta.V2,2021-09-19,144,True,0.02,7798,189,9879.89
Brunei,2021-01-20,1,2021-01-20,20H.Beta.V2,2021-09-20,0,True,0.02,2,1,9879.89
Turkey,2021-01-21,690,2021-08-07,20H.Beta.V2,2021-09-21,198,True,0.01,22807,202,20589.73
Congo (Kinshasa),2021-01-22,15,2021-06-20,20H.Beta.V2,2021-09-22,149,True,0.02,1649,39,80.83
Indonesia,2021-01-25,22,2021-06-02,20H.Beta.V2,2021-09-25,128,True,0.03,2040,57,5954.84
Oman,2021-01-27,7,2021-04-23,20H.Beta.V2,2021-09-27,86,True,0.01,1102,12,569.22
Italy,2021-01-29,104,2021-08-05,20H.Beta.V2,2021-09-29,188,True,0.03,1713,51,10128.68
Philippines,2021-01-31,3210,2021-08-22,20H.Beta.V2,2021-10-01,203,True,0.02,128868,2229,6650.75
Guinea-Bissau,2021-02-01,1,2021-02-01,20H.Beta.V2,2021-10-02,0,True,0.02,14,1,6650.75
Gabon,2021-02-01,5,2021-04-11,20H.Beta.V2,2021-10-02,69,True,0.01,136,1,146.6
Togo,2021-02-03,5,2021-04-01,20H.Beta.V2,2021-10-04,57,True,0.01,42,1,89.54
Thailand,2021-02-03,85,2021-09-14,20H.Beta.V2,2021-10-04,223,True,0.01,4900,51,5284.17
Nigeria,2021-02-05,3,2021-07-26,20H.Beta.V2,2021-10-06,171,True,0.01,52,1,118.31
Seychelles,2021-02-05,29,2021-06-01,20H.Beta.V2,2021-10-06,116,True,0.0,212,1,81.27
Singapore,2021-02-07,204,2021-07-10,20H.Beta.V2,2021-10-08,153,True,0.0,502,1,22.0
Poland,2021-02-08,47,2021-07-10,20H.Beta.V2,2021-10-09,152,True,0.03,1053,28,10119.04
Slovakia,2021-02-08,31,2021-06-27,20H.Beta.V2,2021-10-09,139,True,0.02,505,9,1910.64
Croatia,2021-02-09,35,2021-04-24,20H.Beta.V2,2021-10-10,74,True,0.02,260,6,1099.84
Slovenia,2021-02-09,30,2021-03-20,20H.Beta.V2,2021-10-10,39,True,0.02,57,2,757.84
Costa Rica,2021-02-10,13,2021-07-08,20H.Beta.V2,2021-10-11,148,True,0.01,1212,16,1335.03
Central African Republic,2021-02-11,1,2021-02-11,20H.Beta.V2,2021-10-12,0,True,0.01,20,1,1335.03
Uganda,2021-02-13,15,2021-06-14,20H.Beta.V2,2021-10-14,121,True,0.01,529,4,95.24
Czech Republic,2021-02-16,77,2021-08-31,20H.Beta.V2,2021-10-17,196,True,0.02,2285,42,2079.41
Estonia,2021-02-17,37,2021-04-23,20H.Beta.V2,2021-10-18,65,True,0.01,154,2,1101.62
Monaco,2021-02-22,1,2021-02-22,20H.Beta.V2,2021-10-23,0,True,0.01,8,1,1101.62
Ethiopia,2021-02-22,4,2021-05-27,20H.Beta.V2,2021-10-23,94,True,0.02,847,13,1439.09
Iceland,2021-02-28,3,2021-07-19,20H.Beta.V2,2021-10-29,141,True,0.0,1,1,5.14
Somalia,2021-02-28,4,2021-02-28,20H.Beta.V2,2021-10-29,0,True,0.03,454,15,5.14
Sri Lanka,2021-03-02,7,2021-07-10,20H.Beta.V2,2021-10-31,130,True,0.01,288,4,1616.55
Lithuania,2021-03-02,10,2021-04-09,20H.Beta.V2,2021-10-31,38,True,0.02,25,1,623.16
Côte d'Ivoire,2021-03-06,4,2021-04-13,20H.Beta.V2,2021-11-04,38,True,0.01,276,2,305.39
Brazil,2021-03-07,10,2021-08-12,20H.Beta.V2,2021-11-05,158,True,0.03,605,17,60641.0
Jordan,2021-03-07,5,2021-04-18,20H.Beta.V2,2021-11-05,42,True,0.01,1748,22,6493.41
Latvia,2021-03-08,10,2021-07-01,20H.Beta.V2,2021-11-06,115,True,0.02,63,2,450.34
North Macedonia,2021-03-10,1,2021-03-10,20H.Beta.V2,2021-11-08,0,True,0.03,50,2,450.34
Djibouti,2021-03-15,131,2021-05-07,20H.Beta.V2,2021-11-13,53,True,0.01,1111,15,109.33
Pakistan,2021-03-15,81,2021-07-22,20H.Beta.V2,2021-11-13,129,True,0.02,15862,364,3032.08
Namibia,2021-03-17,51,2021-06-17,20H.Beta.V2,2021-11-15,92,True,0.02,7544,120,230.27
Suriname,2021-03-19,5,2021-03-31,20H.Beta.V2,2021-11-17,12,True,0.02,15,1,5.15
Romania,2021-03-24,8,2021-05-26,20H.Beta.V2,2021-11-22,63,True,0.03,344,10,2435.72
Taiwan,2021-03-24,5,2021-04-26,20H.Beta.V2,2021-11-22,33,True,0.01,13,1,2.62
Sudan,2021-03-27,12,2021-03-29,20H.Beta.V2,2021-11-25,2,True,0.06,1423,92,0.0
Liberia,2021-03-31,6,2021-05-20,20H.Beta.V2,2021-11-29,50,True,0.04,42,2,1.72
South Sudan,2021-03-31,3,2021-04-29,20H.Beta.V2,2021-11-29,29,True,0.01,81,1,13.1
Iran,2021-04-03,2,2021-04-03,20H.Beta.V2,2021-12-02,0,True,0.03,4326,142,13.1
Mexico,2021-04-03,19,2021-05-16,20H.Beta.V2,2021-12-02,43,True,0.09,423,40,3128.4
Bahrain,2021-04-04,12,2021-06-18,20H.Beta.V2,2021-12-03,75,True,0.0,445,3,1667.6
Chile,2021-04-06,4,2021-06-23,20H.Beta.V2,2021-12-05,78,True,0.02,115,3,6245.36
Malta,2021-04-09,3,2021-06-01,20H.Beta.V2,2021-12-08,53,True,0.01,85,2,17.1
Saudi Arabia,2021-04-15,14,2021-06-11,20H.Beta.V2,2021-12-14,57,True,0.02,15204,248,1068.53
Guatemala,2021-04-19,1,2021-04-19,20H.Beta.V2,2021-12-18,0,True,0.03,147,5,1068.53
Argentina,2021-04-24,1,2021-04-24,20H.Beta.V2,2021-12-23,0,True,0.02,137,3,1068.53
Tunisia,2021-04-24,4,2021-05-28,20H.Beta.V2,2021-12-23,34,True,0.04,7238,265,1188.15
Georgia,2021-05-23,1,2021-05-23,20H.Beta.V2,2022-01-21,0,True,0.01,213,3,1188.15
Benin,2021-05-23,1,2021-05-23,20H.Beta.V2,2022-01-21,0,True,0.01,8,1,1188.15
Burundi,2021-05-27,5,2021-05-31,20H.Beta.V2,2022-01-25,4,True,0.0,107,1,36.5
Cambodia,2021-05-31,1,2021-05-31,20H.Beta.V2,2022-01-29,0,True,0.01,5,1,36.5
Bulgaria,2021-06-09,3,2021-07-01,20H.Beta.V2,2022-02-07,22,True,0.04,40,2,85.48
Morocco,2021-06-17,1,2021-06-17,20H.Beta.V2,2022-02-15,0,True,0.02,463,9,85.48
Andorra,2021-07-15,2,2021-07-19,20H.Beta.V2,2022-03-15,4,True,0.01,223,2,24.0
Japan,2021-06-11,4,2021-08-21,Delta.299I,2022-02-09,71,True,0.01,11,1,5929.24
Morocco,2021-06-20,42,2021-10-23,Delta.299I,2022-02-18,125,True,0.02,34935,541,4374.76
Israel,2021-06-28,14,2021-09-02,Delta.299I,2022-02-26,66,True,0.01,169,2,3476.95
Netherlands,2021-06-30,466,2021-11-17,Delta.299I,2022-02-28,140,True,0.01,19079,152,18174.12
Ghana,2021-06-30,1,2021-06-30,Delta.299I,2022-02-28,0,True,0.01,17,1,18174.12
Belgium,2021-07-03,1146,2021-11-23,Delta.299I,2022-03-03,143,True,0.02,7242,119,2912.25
Germany,2021-07-04,699,2021-11-17,Delta.299I,2022-03-04,136,True,0.02,3470,67,8826.49
UK,2021-07-05,290,2021-11-22,Delta.299I,2022-03-05,140,True,0.01,9059,132,489323.37
France,2021-07-06,1071,2021-11-20,Delta.299I,2022-03-06,137,True,0.02,208642,3323,143290.24
Canada,2021-07-08,134,2021-10-20,Delta.299I,2022-03-08,104,True,0.02,6895,117,46131.06
Italy,2021-07-09,165,2021-11-10,Delta.299I,2022-03-09,124,True,0.03,2997,83,4651.33
Spain,2021-07-14,308,2021-11-09,Delta.299I,2022-03-14,118,True,0.02,5614,98,6854.74
Switzerland,2021-07-15,106,2021-10-27,Delta.299I,2022-03-15,104,True,0.01,322,5,1798.01
Sweden,2021-07-16,91,2021-11-18,Delta.299I,2022-03-16,125,True,0.01,187,3,780.11
South Korea,2021-07-20,40,2021-10-21,Delta.299I,2022-03-20,93,True,0.01,329,3,1847.47
Denmark,2021-07-20,493,2021-11-05,Delta.299I,2022-03-20,108,True,0.01,772,6,2150.62
USA,2021-07-20,396,2021-11-20,Delta.299I,2022-03-20,123,True,0.02,3909,63,117163.15
Ireland,2021-07-27,2,2021-08-04,Delta.299I,2022-03-27,8,True,0.02,4,1,1278.57
Austria,2021-07-27,2,2021-08-28,Delta.299I,2022-03-27,32,True,0.02,33,1,838.8
Finland,2021-07-28,5,2021-08-31,Delta.299I,2022-03-28,34,True,0.01,9,1,677.48
Norway,2021-08-02,86,2021-10-25,Delta.299I,2022-04-02,84,True,0.0,133,1,839.56
Romania,2021-08-04,1,2021-08-04,Delta.299I,2022-04-04,0,True,0.03,44,2,839.56
Estonia,2021-08-12,13,2021-09-17,Delta.299I,2022-04-12,36,True,0.01,68,1,349.68
Iceland,2021-08-12,1,2021-08-12,Delta.299I,2022-04-12,0,True,0.0,1,1,349.68
Qatar,2021-08-13,14,2021-09-17,Delta.299I,2022-04-13,35,True,0.0,444,2,187.83
Portugal,2021-08-16,16,2021-11-16,Delta.299I,2022-04-16,92,True,0.02,247,5,942.4
Singapore,2021-08-18,1,2021-08-18,Delta.299I,2022-04-18,0,True,0.0,3,1,942.4
Chile,2021-08-23,1,2021-08-23,Delta.299I,2022-04-23,0,True,0.02,31,1,942.4
Slovenia,2021-08-30,2,2021-08-31,Delta.299I,2022-04-30,1,True,0.02,5,1,541.0
Lithuania,2021-09-03,1,2021-09-03,Delta.299I,2022-05-04,0,True,0.02,4,1,541.0
Turkey,2021-09-10,1,2021-09-10,Delta.299I,2022-05-11,0,True,0.01,38,1,541.0
Mexico,2021-09-13,3,2021-09-23,Delta.299I,2022-05-14,10,True,0.08,102,8,8471.83
Poland,2021-09-16,6,2021-10-26,Delta.299I,2022-05-17,40,True,0.03,140,4,1931.36
Bahrain,2021-10-08,3,2021-10-26,Delta.299I,2022-06-08,18,True,0.01,118,1,64.14
Croatia,2021-11-09,1,2021-11-09,Delta.299I,2022-07-10,0,True,0.02,12,1,64.14
Canada,2021-04-02,7386,2021-09-13,Delta.N.412R,2021-12-01,164,True,0.02,348842,6141,40072.44
USA,2021-07-12,19,2021-09-29,Delta.N.412R,2022-03-12,79,True,0.02,171,3,131220.2
UK,2021-08-09,5,2021-09-29,Delta.N.412R,2022-04-09,51,True,0.02,123,3,469827.53
Norway,2021-08-18,1,2021-08-18,Delta.N.412R,2022-04-18,0,True,0.01,2,1,469827.53
India,2021-08-27,1,2021-08-27,Delta.N.412R,2022-04-27,0,True,0.01,178,3,469827.53
Netherlands,2021-09-08,3,2021-09-14,Delta.N.412R,2022-05-09,6,True,0.01,103,1,11023.04
Switzerland,2021-09-15,1,2021-09-15,Delta.N.412R,2022-05-16,0,True,0.01,3,1,11023.04
Spain,2020-11-18,248,2021-11-19,Delta.ORF1a3059F,2021-07-19,366,False,0.02,4564,79,9948.6
Gambia,2021-02-08,163,2021-08-23,Delta.ORF1a3059F,2021-10-09,196,True,0.03,920,30,19.34
Senegal,2021-04-02,28,2021-10-25,Delta.ORF1a3059F,2021-12-01,206,True,0.03,2247,58,232.78
Belgium,2021-06-04,573,2021-11-26,Delta.ORF1a3059F,2022-02-02,175,True,0.02,3767,60,2605.83
Austria,2021-06-23,157,2021-11-02,Delta.ORF1a3059F,2022-02-21,132,True,0.01,3115,43,1314.62
Italy,2021-06-23,240,2021-11-20,Delta.ORF1a3059F,2022-02-21,150,True,0.03,4439,121,4532.08
Germany,2021-06-28,940,2021-11-12,Delta.ORF1a3059F,2022-02-26,137,True,0.02,4496,89,7833.97
USA,2021-06-28,831,2021-11-19,Delta.ORF1a3059F,2022-02-26,144,True,0.02,8194,133,111855.8
Togo,2021-06-29,4,2021-07-31,Delta.ORF1a3059F,2022-02-27,32,True,0.01,49,1,54.72
France,2021-06-29,2502,2021-11-18,Delta.ORF1a3059F,2022-02-27,142,True,0.02,484556,7758,146322.41
UK,2021-07-04,2067,2021-11-24,Delta.ORF1a3059F,2022-03-04,143,True,0.01,65121,940,490386.35
Lebanon,2021-07-06,3,2021-07-08,Delta.ORF1a3059F,2022-03-06,2,True,0.01,346,5,400.5
Japan,2021-07-06,22,2021-10-14,Delta.ORF1a3059F,2022-03-06,100,True,0.01,75,1,11781.58
Netherlands,2021-07-07,142,2021-11-14,Delta.ORF1a3059F,2022-03-07,130,True,0.01,5659,47,16881.4
Switzerland,2021-07-09,360,2021-11-20,Delta.ORF1a3059F,2022-03-09,134,True,0.01,1184,15,1745.86
Croatia,2021-07-09,7,2021-11-09,Delta.ORF1a3059F,2022-03-09,123,True,0.02,83,2,976.62
Ireland,2021-07-12,116,2021-11-06,Delta.ORF1a3059F,2022-03-12,117,True,0.01,339,4,1502.53
Brazil,2021-07-12,875,2021-11-12,Delta.ORF1a3059F,2022-03-12,123,True,0.03,57216,1594,22027.43
Australia,2021-07-12,1,2021-07-12,Delta.ORF1a3059F,2022-03-12,0,True,0.03,3,1,0.0
India,2021-07-13,1,2021-07-13,Delta.ORF1a3059F,2022-03-13,0,True,0.01,169,3,0.0
Bulgaria,2021-07-16,1,2021-07-16,Delta.ORF1a3059F,2022-03-16,0,True,0.04,14,1,0.0
Canada,2021-07-16,45,2021-10-06,Delta.ORF1a3059F,2022-03-16,82,True,0.02,2257,39,46366.07
Denmark,2021-07-16,231,2021-11-22,Delta.ORF1a3059F,2022-03-16,129,True,0.01,413,3,2701.42
Lithuania,2021-07-18,24,2021-11-03,Delta.ORF1a3059F,2022-03-18,108,True,0.01,109,2,1165.72
Benin,2021-07-18,2,2021-07-18,Delta.ORF1a3059F,2022-03-18,0,True,0.01,15,1,1165.72
Estonia,2021-07-21,1,2021-07-21,Delta.ORF1a3059F,2022-03-21,0,True,0.01,5,1,1165.72
Czech Republic,2021-07-22,29,2021-10-17,Delta.ORF1a3059F,2022-03-22,87,True,0.02,876,16,358.96
Bosnia and Herzegovina,2021-07-22,1,2021-07-22,Delta.ORF1a3059F,2022-03-22,0,True,0.05,148,7,358.96
Iceland,2021-07-23,8,2021-08-15,Delta.ORF1a3059F,2022-03-23,23,True,0.0,4,1,110.76
Israel,2021-07-23,7,2021-11-04,Delta.ORF1a3059F,2022-03-23,104,True,0.01,103,1,5515.76
Slovakia,2021-07-23,12,2021-11-05,Delta.ORF1a3059F,2022-03-23,105,True,0.01,235,4,1095.9
Sweden,2021-07-24,349,2021-11-19,Delta.ORF1a3059F,2022-03-24,118,True,0.01,715,10,787.64
South Korea,2021-07-26,4,2021-07-30,Delta.ORF1a3059F,2022-03-26,4,True,0.01,19,1,1700.7
Portugal,2021-07-26,70,2021-11-15,Delta.ORF1a3059F,2022-03-26,112,True,0.02,1077,18,1214.59
Congo (Brazzaville),2021-07-27,6,2021-10-25,Delta.ORF1a3059F,2022-03-27,90,True,0.01,114,2,31.31
Kosovo,2021-07-28,2,2021-09-07,Delta.ORF1a3059F,2022-03-28,41,True,0.02,126,3,1283.35
Finland,2021-07-31,88,2021-10-18,Delta.ORF1a3059F,2022-03-31,79,True,0.01,176,2,542.31
Norway,2021-07-31,1,2021-07-31,Delta.ORF1a3059F,2022-03-31,0,True,0.01,2,1,542.31
Luxembourg,2021-08-02,12,2021-10-22,Delta.ORF1a3059F,2022-04-02,81,True,0.01,15,1,79.51
Egypt,2021-08-04,1,2021-08-04,Delta.ORF1a3059F,2022-04-04,0,True,0.06,326,19,79.51
Romania,2021-08-04,15,2021-11-03,Delta.ORF1a3059F,2022-04-04,91,True,0.03,1004,30,6484.23
Colombia,2021-08-04,2,2021-10-21,Delta.ORF1a3059F,2022-04-04,78,True,0.03,370,10,1927.22
Ghana,2021-08-07,2,2021-08-16,Delta.ORF1a3059F,2022-04-07,9,True,0.01,39,1,434.6
Mali,2021-08-11,2,2021-08-11,Delta.ORF1a3059F,2022-04-11,0,True,0.04,137,5,434.6
Slovenia,2021-08-13,8,2021-09-30,Delta.ORF1a3059F,2022-04-13,48,True,0.02,22,1,700.73
Turkey,2021-08-20,6,2021-11-11,Delta.ORF1a3059F,2022-04-20,83,True,0.01,281,3,26984.91
Cameroon,2021-08-21,28,2021-09-25,Delta.ORF1a3059F,2022-04-21,35,True,0.02,2121,34,89.77
Poland,2021-08-24,3,2021-09-10,Delta.ORF1a3059F,2022-04-24,17,True,0.03,68,2,320.1
Chile,2021-08-30,155,2021-11-13,Delta.ORF1a3059F,2022-04-30,75,True,0.02,5011,111,1055.59
Gabon,2021-09-03,12,2021-09-30,Delta.ORF1a3059F,2022-05-04,27,True,0.01,475,3,154.92
Greece,2021-09-06,5,2021-11-02,Delta.ORF1a3059F,2022-05-07,57,True,0.02,78,2,2476.7
Peru,2021-09-08,11,2021-10-18,Delta.ORF1a3059F,2022-05-09,40,True,0.09,794,73,828.14
Jordan,2021-09-11,1,2021-09-11,Delta.ORF1a3059F,2022-05-12,0,True,0.01,411,6,828.14
Suriname,2021-09-29,1,2021-09-29,Delta.ORF1a3059F,2022-05-30,0,True,0.02,13,1,828.14
Mauritius,2021-10-01,1,2021-10-01,Delta.ORF1a3059F,2022-06-01,0,True,0.01,11,1,828.14
Dominican Republic,2021-10-14,2,2021-10-16,Delta.ORF1a3059F,2022-06-14,2,True,0.01,399,5,784.5
Indonesia,2021-10-24,1,2021-10-24,Delta.ORF1a3059F,2022-06-24,0,True,0.03,215,8,784.5
Ukraine,2021-10-25,1,2021-10-25,Delta.ORF1a3059F,2022-06-25,0,True,0.02,2065,49,784.5
Costa Rica,2021-10-25,1,2021-10-25,Delta.ORF1a3059F,2022-06-25,0,True,0.01,138,2,784.5
Liechtenstein,2021-11-06,1,2021-11-06,Delta.ORF1a3059F,2022-07-07,0,True,0.02,8,1,784.5
Mexico,2020-10-13,7370,2021-11-01,20B.S.732A,2021-06-13,384,False,0.08,261810,19830,7532.55
USA,2020-11-05,13028,2021-09-17,20B.S.732A,2021-07-06,316,False,0.02,113310,1805,82111.78
Argentina,2020-11-08,44,2021-05-19,20B.S.732A,2021-07-09,192,True,0.02,7202,153,9769.6
Switzerland,2020-11-29,160,2021-05-15,20B.S.732A,2021-07-30,167,True,0.02,380,6,1879.95
Canada,2020-12-01,1149,2021-06-21,20B.S.732A,2021-08-01,202,True,0.02,49319,927,82809.86
Japan,2020-12-06,3,2021-07-02,20B.S.732A,2021-08-06,208,True,0.02,5,1,3072.64
UK,2020-12-12,20,2021-04-17,20B.S.732A,2021-08-12,126,True,0.03,277,9,280664.43
Belize,2020-12-27,4,2021-03-09,20B.S.732A,2021-08-27,72,True,0.03,71,2,23.52
Kosovo,2020-12-27,1,2020-12-27,20B.S.732A,2021-08-27,0,True,0.03,21,1,23.52
Denmark,2020-12-28,187,2021-05-24,20B.S.732A,2021-08-28,147,True,0.01,201,2,1991.82
Costa Rica,2021-01-01,5,2021-04-14,20B.S.732A,2021-09-01,103,True,0.01,278,4,457.96
Chile,2021-01-03,7,2021-04-08,20B.S.732A,2021-09-03,95,True,0.02,139,4,4317.38
Luxembourg,2021-01-07,3,2021-05-14,20B.S.732A,2021-09-07,127,True,0.01,4,1,179.71
United Arab Emirates,2021-01-08,1,2021-01-08,20B.S.732A,2021-09-08,0,True,0.0,78,1,179.71
Sweden,2021-01-09,3,2021-02-18,20B.S.732A,2021-09-09,40,True,0.02,4,1,3198.76
France,2021-01-09,44,2021-05-20,20B.S.732A,2021-09-09,131,True,0.02,6835,125,314044.74
Venezuela,2021-01-09,1,2021-01-09,20B.S.732A,2021-09-09,0,True,0.01,625,6,314044.74
Israel,2021-01-10,6,2021-01-20,20B.S.732A,2021-09-10,10,True,0.01,38,1,8203.09
Brazil,2021-01-11,4,2021-02-10,20B.S.732A,2021-09-11,30,True,0.02,116,3,50310.89
Spain,2021-01-15,68,2021-05-27,20B.S.732A,2021-09-15,132,True,0.02,903,20,8241.1
Germany,2021-01-20,195,2021-05-26,20B.S.732A,2021-09-20,126,True,0.02,690,17,13346.8
Netherlands,2021-01-21,41,2021-03-05,20B.S.732A,2021-09-21,43,True,0.01,785,12,19971.29
Finland,2021-01-25,8,2021-04-03,20B.S.732A,2021-09-25,68,True,0.01,9,1,557.42
New Zealand,2021-01-28,1,2021-01-28,20B.S.732A,2021-09-28,0,True,0.01,1,1,0.0
Italy,2021-02-11,5,2021-06-09,20B.S.732A,2021-10-12,118,True,0.03,80,3,14581.02
South Korea,2021-02-13,2,2021-02-16,20B.S.732A,2021-10-14,3,True,0.02,5,1,471.9
Poland,2021-02-20,1,2021-02-20,20B.S.732A,2021-10-21,0,True,0.03,13,1,471.9
Lithuania,2021-03-18,3,2021-03-21,20B.S.732A,2021-11-16,3,True,0.02,7,1,522.8
